Energy (kcal),Protein (g),Carbohydrate (g),"Sugars, total (g)","Fiber, total dietary (g)",Total Fat (g),"Fatty acids, total saturated (g)","Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)",Cholesterol (mg),Retinol (mcg),"Vitamin A, RAE (mcg_RAE)","Carotene, alpha (mcg)","Carotene, beta (mcg)","Cryptoxanthin, beta (mcg)",Lycopene (mcg),Lutein + zeaxanthin (mcg),Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),Folic acid (mcg),"Folate, food (mcg)","Folate, DFE (mcg_DFE)","Folate, total (mcg)","Choline, total (mg)",Vitamin B-12 (mcg),"Vitamin B-12, added (mcg)",Vitamin C (mg),Vitamin D (D2 + D3) (mcg),Vitamin E (alpha-tocopherol) (mg),"Vitamin E, added (mg)",Vitamin K (phylloquinone) (mcg),Calcium (mg),Phosphorus (mg),Magnesium (mg),Iron (mg),Zinc (mg),Copper (mg),Selenium (mcg),Potassium (mg),Sodium (mg),Caffeine (mg),Theobromine (mg),Alcohol (g),4:0    (g),6:0    (g),8:0    (g),10:0    (g),12:0    (g),14:0    (g),16:0    (g),18:0    (g),16:1        (g),18:1    (g),20:1    (g),22:1    (g),18:2    (g),18:3    (g),18:4    (g),20:4    (g),20:5 n-3 (g),22:5 n-3 (g),22:6 n-3 (g),Water (g),Price
382,4.6,77.0,65.5,0.0,8.1,2.476,1.5419999999999998,3.478,7,11,12,0,2,0,0,0,0.103,0.256,0.14800000000000002,0.056,0,4,4,4,8.0,0.3,0.0,0.4,0.0,0.46,0.0,1.8,138,114,17,0.14,0.44,0.018000000000000002,1.8,214,245,0,0,0.0,0.047,0.012,0.013,0.026,0.016,0.19,1.88,0.293,0.095,1.4469999999999998,0.0,0.0,3.447,0.025,0.0,0.006999999999999999,0.0,0.0,0.0,8.5,0.399772
412,5.77,70.03,58.57,0.7,14.39,2.878,2.356,8.29,6,10,11,0,3,0,0,1,0.129,0.244,0.256,0.109,0,14,14,14,11.4,0.27,0.0,0.5,0.0,0.49,0.0,1.9,134,140,33,0.44,0.73,0.191,2.1,239,218,0,0,0.0,0.042,0.011,0.012,0.023,0.014,0.16899999999999998,2.158,0.443,0.085,2.257,0.015,0.0,7.263,1.022,0.0,0.006,0.0,0.0,0.0,8.01,2.304568
417,5.3,72.95,62.28,0.8,13.06,6.164,2.84,2.995,11,22,23,0,2,0,0,1,0.105,0.266,0.203,0.051,0,6,6,6,16.8,0.4,0.0,0.3,0.0,0.47,0.0,2.7,150,136,28,0.65,0.87,0.127,2.4,250,207,5,47,0.0,0.119,0.032,0.036000000000000004,0.077,0.071,0.419,3.364,2.028,0.16699999999999998,2.512,0.0,0.0,2.934,0.047,0.0,0.005,0.0,0.0,0.0,6.89,0.728996
470,9.5,60.67,41.35,4.3,21.0,4.657,9.444,5.834,0,41,42,0,7,0,0,0,0.04,0.16,4.76,0.16,0,92,92,92,33.9,0.0,0.0,1.4,0.0,1.1,0.0,3.2,78,166,81,1.7,1.87,0.58,2.8,445,156,19,113,0.0,0.0,0.005,0.08,0.09,1.14,0.407,2.178,0.551,0.003,9.194,0.246,0.0,5.8329999999999975,0.001,0.0,0.0,0.0,0.0,0.0,6.1,1.669636
525,5.71,61.21,55.74,2.5,28.57,17.143,3.744,3.234,14,37,37,0,0,0,0,4,0.076,0.237,0.353,0.027000000000000003,0,9,9,9,60.5,0.47,0.0,0.0,0.0,1.77,0.0,19.4,126,145,47,1.6,1.53,0.34,3.6,260,54,12,128,0.0,0.295,0.08199999999999999,0.092,0.203,0.209,0.989,8.368,6.83,0.187,3.557,0.0,0.0,2.905,0.329,0.0,0.0,0.0,0.0,0.0,3.28,1.8812800000000005
502,4.91,64.8,48.25,1.1,24.85,18.96,2.988,0.628,7,20,20,0,0,0,0,5,0.155,0.208,1.109,0.025,18,9,39,26,20.9,0.33,0.0,0.6,0.0,0.74,0.0,5.6,106,105,27,0.81,1.06,0.197,4.3,186,198,7,70,0.0,0.24,0.118,0.484,0.513,6.5870000000000015,2.474,3.803,4.588,0.078,2.858,0.0,0.0,0.594,0.034,0.0,0.0,0.0,0.0,0.0,4.23,1.23459
549,7.41,55.25,50.75,5.7,33.18,18.138,13.735,1.31,20,51,51,0,0,0,0,5,0.098,0.315,0.332,0.031,0,10,10,10,40.5,0.65,0.0,0.0,0.0,0.44,0.0,5.4,169,188,64,2.29,2.02,0.4920000000000001,4.3,413,70,800,178,0.0,0.633,0.229,0.131,0.248,0.272,0.835,7.652,7.717,0.386,13.089,0.0,0.0,1.236,0.07400000000000001,0.0,0.0,0.0,0.0,0.0,2.42,6.631512
535,7.65,59.4,51.5,3.4,29.66,18.509,7.186,1.376,23,59,59,0,0,0,0,6,0.112,0.298,0.386,0.036000000000000004,0,11,11,12,46.1,0.75,0.0,0.0,0.0,0.51,0.0,5.7,189,208,63,2.35,2.3,0.491,4.5,372,79,20,205,0.0,0.358,0.099,0.111,0.246,0.254,1.1840000000000002,8.332,7.836,0.407,6.0760000000000005,0.0,0.0,1.218,0.122,0.0,0.0,0.0,0.0,0.0,1.5,1.2933800000000002
511,7.64,59.67,51.06,3.3,29.37,15.89,8.64,0.78,23,65,65,0,0,0,0,6,0.131,0.32299999999999995,0.672,0.055,6,11,21,18,45.8,0.8,0.05,0.6,0.0,0.5,0.0,5.7,187,207,62,2.65,2.29,0.488,4.6,370,86,20,203,0.0,0.561,0.203,0.116,0.22,0.241,0.74,6.64,6.808,0.244,8.231,0.0,0.0,0.66,0.044,0.0,0.0,0.0,0.0,0.0,1.52,1.222832
518,6.51,64.59,48.68,1.0,25.99,17.953,5.8439999999999985,0.895,11,24,24,0,0,0,0,23,0.117,0.21,0.5,0.02,6,8,18,14,31.0,0.56,0.0,0.0,0.0,0.34,0.0,5.2,125,135,37,1.0,0.09,0.22,5.0,231,54,14,116,0.0,0.136,0.117,0.502,0.508,4.913,1.7480000000000002,4.978,4.802,0.149,5.6960000000000015,0.0,0.0,0.821,0.075,0.0,0.0,0.0,0.0,0.0,1.63,1.222832
456,7.58,59.98,51.48,4.3,24.38,13.211,7.787000000000001,2.123,8,38,38,0,0,0,0,4,0.086,0.233,1.4480000000000002,0.073,0,20,20,20,36.8,0.48,0.0,0.2,0.0,1.53,0.0,4.2,125,190,69,1.59,1.61,0.428,3.6,494,47,13,143,0.0,0.446,0.128,0.078,0.153,0.166,0.59,5.715,5.517,0.134,7.541,0.034,0.0,2.057,0.049,0.0,0.0,0.0,0.0,0.0,6.45,2.186988
526,9.0,53.4,43.9,6.2,34.4,17.701,11.96,3.019,19,52,52,0,0,0,0,6,0.06,0.435,0.742,0.045,0,13,13,14,46.8,0.67,0.0,0.2,0.0,3.14,0.0,5.1,224,264,90,1.63,1.34,0.422,4.0,444,74,18,183,0.0,0.611,0.221,0.126,0.24,0.263,0.8059999999999999,7.562,7.48,0.244,11.575,0.0,0.0,2.937,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,1.5,1.4579920000000002
538,10.22,54.34,47.22,3.8,33.21,14.13,8.203,4.3660000000000005,10,35,35,0,0,0,0,5,0.14,0.14,3.44,0.07,0,38,38,38,47.4,0.33,0.0,0.9,0.0,3.17,0.0,3.6,110,163,47,1.39,0.93,0.17,0.0,394,41,18,198,0.0,0.339,0.123,0.07,0.133,0.146,0.461,6.73,5.7,0.052000000000000005,7.991,0.127,0.0,4.365,0.001,0.0,0.0,0.0,0.0,0.0,0.45,2.163472
480,4.2,63.9,54.5,5.9,30.0,17.75,9.966,0.966,0,0,0,0,0,0,0,18,0.055,0.09,0.4270000000000001,0.035,0,13,13,13,22.0,0.0,0.0,0.0,0.0,0.26,0.0,5.6,32,132,115,3.13,1.62,0.7,4.2,365,11,62,486,0.0,0.0,0.0,0.0,0.0,0.0,0.02,7.347,10.007,0.062,9.904,0.0,0.0,0.898,0.068,0.0,0.0,0.0,0.0,0.0,0.7,0.7642699999999999
528,4.5,60.18,48.81,6.4,33.2,19.536,10.51,1.048,4,0,1,4,12,0,0,24,0.023,0.146,0.708,0.042,0,2,2,2,28.8,0.12,0.0,0.0,0.0,0.4,0.0,7.2,40,180,132,5.44,1.8,0.825,3.2,429,20,56,470,0.0,0.027000000000000003,0.021,0.014,0.041,0.037000000000000005,0.138,8.258,10.741,0.092,10.402,0.009000000000000001,0.0,0.988,0.056,0.0,0.001,0.0,0.0,0.0,0.75,1.7519419999999999
553,6.55,56.48,42.34,7.7,33.81,17.612000000000005,11.778,2.127,6,0,2,6,23,1,0,28,0.042,0.15,1.008,0.05,0,4,4,4,29.8,0.21,0.0,0.0,0.0,2.83,0.0,7.3,76,238,163,7.73,2.2,1.072,3.6,583,21,43,468,0.0,0.049,0.038,0.025,0.075,0.067,0.225,7.394,9.275,0.124,11.62,0.017,0.0,2.043,0.076,0.0,0.002,0.001,0.0,0.0,1.31,1.011188
539,5.87,59.24,59.0,0.2,32.09,19.412,9.097,1.013,21,9,9,0,0,0,0,0,0.063,0.282,0.745,0.056,0,7,7,7,29.5,0.56,0.0,0.5,0.0,0.96,0.0,9.1,199,176,12,0.24,0.74,0.06,4.5,286,90,0,0,0.0,0.314,0.155,0.115,0.22,0.629,0.797,7.947,9.145,0.062,8.99,0.0,0.0,0.91,0.103,0.0,0.0,0.0,0.0,0.0,1.3,1.9400700000000002
547,8.2,53.15,50.84,1.7,35.15,17.093,12.745,2.716,18,8,8,0,1,0,0,0,0.08199999999999999,0.34600000000000003,1.158,0.065,0,13,13,13,32.9,0.48,0.0,0.4,0.0,4.38,0.0,7.7,205,222,50,0.7,1.07,0.205,4.3,342,79,0,0,0.0,0.267,0.132,0.098,0.187,0.535,0.677,7.246,7.872999999999997,0.08900000000000001,12.608,0.0,0.0,2.628,0.08800000000000001,0.0,0.0,0.0,0.0,0.0,1.78,2.139956
511,7.64,59.67,51.06,3.3,29.37,15.89,8.64,0.78,23,65,65,0,0,0,0,6,0.131,0.32299999999999995,0.672,0.055,6,11,21,18,45.8,0.8,0.05,0.6,0.0,0.5,0.0,5.7,187,207,62,2.65,2.29,0.488,4.6,370,86,20,203,0.0,0.561,0.203,0.116,0.22,0.241,0.74,6.64,6.808,0.244,8.231,0.0,0.0,0.66,0.044,0.0,0.0,0.0,0.0,0.0,1.52,0.6937220000000001
518,6.51,64.59,48.68,1.0,25.99,17.953,5.8439999999999985,0.895,11,24,24,0,0,0,0,23,0.117,0.21,0.5,0.02,6,8,18,14,31.0,0.56,0.0,0.0,0.0,0.34,0.0,5.2,125,135,37,1.0,0.09,0.22,5.0,231,54,14,116,0.0,0.136,0.117,0.502,0.508,4.913,1.7480000000000002,4.978,4.802,0.149,5.6960000000000015,0.0,0.0,0.821,0.075,0.0,0.0,0.0,0.0,0.0,1.63,1.222832
486,4.6,58.59,46.19,3.7,26.6,20.58,0.39,0.14,2,0,0,0,0,0,0,5,0.049,0.058,0.277,0.09,0,6,6,6,11.8,0.0,0.0,0.4,0.0,0.19,0.0,1.6,21,91,55,2.09,1.1,0.4,6.6,321,145,17,130,0.0,0.0,0.118,1.356,1.081,7.92,2.94,3.583,3.443,0.026,0.338,0.009000000000000001,0.0,0.118,0.005,0.0,0.009000000000000001,0.0,0.0,0.0,9.05,1.669636
379,4.17,58.05,45.03,6.9,18.09,1.574,10.086,5.412000000000001,0,0,1,0,10,3,0,23,0.21600000000000005,0.091,0.787,0.141,0,11,11,11,17.7,0.0,0.0,1.4,0.0,0.48,0.0,5.9,76,118,60,1.73,1.35,0.473,1.7,541,18,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,1.114,0.44,0.01,10.025,0.051,0.0,5.166,0.246,0.0,0.0,0.0,0.0,0.0,18.19,1.6931519999999998
365,0.55,84.31,53.37,0.0,2.84,0.6609999999999999,1.48,0.551,0,0,6,1,34,0,0,46,0.064,0.06,0.1,0.3,0,3,3,3,13.0,0.0,0.0,88.0,0.0,0.56,0.0,18.2,25,28,17,0.88,0.19,0.171,1.6,229,360,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.34,0.3,0.0,1.48,0.0,0.0,0.43,0.12,0.0,0.0,0.0,0.0,0.0,11.25,1.904796
352,0.08,87.97,68.18,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,3,0,3,0.025,0.008,0.008,0.001,0,1,1,1,0.3,0.0,0.0,136.4,0.0,0.0,0.0,0.0,0,3,1,0.0,0.19,0.015,1.1,8,23,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.84,1.3404120000000004
448,3.97,71.33,66.63,2.2,16.18,10.066,4.216,0.674,17,48,48,0,7,0,0,5,0.052000000000000005,0.149,0.239,0.019,0,6,6,6,20.8,0.29,0.0,0.0,0.0,0.28,0.0,2.7,91,112,44,1.94,1.47,0.378,3.1,205,55,12,152,0.0,0.238,0.117,0.092,0.18,0.185,0.687,4.392,4.072,0.163,3.84,0.004,0.0,0.59,0.073,0.0,0.0,0.0,0.0,0.0,7.32,1.1758
411,2.39,76.44,73.12,1.7,10.41,6.448,2.943,0.373,14,43,44,0,10,0,0,4,0.026,0.085,0.17600000000000002,0.012,0,4,4,4,10.0,0.09,0.0,0.0,0.0,0.18,0.0,1.4,49,71,36,1.77,1.11,0.329,2.5,134,45,8,130,0.0,0.187,0.125,0.084,0.152,0.155,0.474,2.7030000000000003,2.459,0.058,2.882,0.005,0.0,0.321,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,9.81,0.728996
461,4.38,67.93,63.37,2.5,18.93,6.489,3.9,7.529,12,37,38,0,10,0,0,5,0.067,0.095,0.315,0.08800000000000001,0,16,16,16,14.6,0.07,0.0,0.2,0.0,0.26,0.0,1.6,57,114,55,1.97,1.43,0.526,2.9,183,39,7,112,0.0,0.161,0.108,0.07200000000000001,0.131,0.134,0.409,3.0010000000000003,2.371,0.05,3.827,0.025,0.0,6.097,1.432,0.0,0.0,0.0,0.0,0.0,7.66,1.328654
436,6.3,67.3,62.58,1.2,16.84,5.105,7.487999999999999,3.281,11,34,35,0,8,0,0,0,0.048,0.103,3.282,0.116,0,22,22,22,19.6,0.06,0.0,0.0,0.0,2.36,0.0,0.4,41,106,44,0.45,0.74,0.108,2.3,175,141,0,0,0.0,0.15,0.1,0.066,0.121,0.124,0.379,2.26,1.037,0.047,7.165,0.147,0.011,3.1830000000000003,0.037000000000000005,0.0,0.004,0.0,0.0,0.0,8.46,1.328654
475,7.77,61.63,55.99,1.9,23.04,5.44,8.282,8.083,10,30,31,0,8,0,0,1,0.076,0.112,3.388,0.16699999999999998,0,31,31,31,23.2,0.05,0.0,0.1,0.0,2.42,0.0,0.7,47,138,60,0.74,1.04,0.269,2.7,216,137,0,0,0.0,0.132,0.08800000000000001,0.059,0.108,0.11,0.337,2.5860000000000003,1.149,0.042,7.949,0.161,0.011,7.061,0.962,0.0,0.004,0.0,0.0,0.0,6.31,1.328654
383,1.05,82.15,79.77,0.0,5.45,3.382,1.399,0.227,15,45,46,0,10,0,0,0,0.014,0.07400000000000001,0.038,0.009000000000000001,0,1,1,1,5.3,0.08,0.0,0.0,0.0,0.14,0.0,0.5,38,30,3,0.02,0.15,0.004,1.7,49,47,0,0,0.0,0.199,0.133,0.08800000000000001,0.161,0.165,0.498,1.4409999999999998,0.659,0.052000000000000005,1.341,0.005,0.0,0.18600000000000005,0.04,0.0,0.0,0.0,0.0,0.0,10.85,0.7760279999999999
435,3.0,74.61,71.0,0.9,13.69,3.828,2.454,6.614,13,40,41,0,11,0,0,1,0.051,0.085,0.179,0.077,0,12,12,12,10.0,0.07,0.0,0.1,0.0,0.22,0.0,0.8,47,73,24,0.41,0.56,0.219,2.2,103,42,0,0,0.0,0.17600000000000002,0.117,0.078,0.14300000000000002,0.146,0.441,1.875,0.809,0.046,2.384,0.023,0.0,5.3439999999999985,1.27,0.0,0.0,0.0,0.0,0.0,7.99,1.105252
491,7.53,61.51,50.47,2.3,23.85,9.069,7.875,3.014,13,45,46,0,6,0,0,16,0.06,0.13,3.6,0.09,6,21,31,27,38.5,0.16,0.0,0.5,0.0,1.5,0.0,1.9,93,190,72,0.72,2.5,0.27,7.8,323,239,8,85,0.0,0.318,0.142,0.08199999999999999,0.16699999999999998,0.181,0.575,4.181,3.145,0.107,7.625,0.11,0.0,2.966,0.048,0.0,0.0,0.0,0.0,0.0,5.55,1.457992
459,5.4,64.8,54.0,2.0,21.6,12.1,5.557,2.638,0,0,0,0,0,0,0,0,0.058,0.121,1.251,0.042,0,12,12,12,34.9,0.06,0.0,0.0,0.0,0.93,0.0,2.3,47,94,43,0.63,0.72,0.225,2.5,249,230,4,119,0.0,0.013,0.061,0.6759999999999999,0.569,6.372000000000001,2.327,1.505,0.53,0.006999999999999999,5.45,0.096,0.0,2.634,0.003,0.0,0.0,0.0,0.0,0.0,6.99,2.375116
468,2.5,70.97,51.9,1.0,19.33,11.9,6.039,1.388,12,37,38,0,3,0,0,2,0.058,0.119,0.198,0.016,0,5,5,5,24.6,0.29,0.0,0.7,0.0,0.42,0.0,6.2,76,86,25,0.34,0.99,0.185,2.5,163,203,8,55,0.0,0.35600000000000004,0.16899999999999998,0.322,0.329,1.439,1.026,4.314,3.751,0.183,5.769,0.004,0.0,1.259,0.129,0.0,0.0,0.0,0.0,0.0,6.1,0.858334
459,5.4,72.9,45.9,2.0,18.9,9.5,5.119,3.164,0,0,0,0,0,0,0,0,0.121,0.062,2.649,0.069,0,28,28,28,15.0,0.04,0.0,0.0,0.0,1.72,0.0,2.2,36,97,48,0.79,1.0,0.193,2.9,220,230,1,36,0.0,0.006999999999999999,0.022,0.282,0.273,4.183,1.406,1.763,1.445,0.002,4.9830000000000005,0.134,0.0,3.1630000000000003,0.002,0.0,0.0,0.0,0.0,0.0,1.23,1.0347040000000003
465,6.67,68.45,48.33,1.7,18.33,10.592,4.465,2.17,0,0,0,0,1,0,0,28,0.133,0.094,2.438,0.146,0,25,25,25,13.8,0.05,0.0,0.1,0.0,1.31,0.0,3.2,33,153,89,0.6,1.23,0.421,11.0,429,13,5,185,0.0,0.0,0.023,0.375,0.421,5.345,1.87,1.822,0.736,0.001,4.386,0.077,0.0,2.161,0.01,0.0,0.0,0.0,0.0,0.0,5.05,1.0347040000000003
511,1.99,66.8,60.47,3.3,30.04,25.593000000000004,2.108,0.461,0,0,0,0,0,0,0,4,0.012,0.062,0.264,0.013,0,4,4,4,1.3,0.0,0.0,0.0,0.0,0.04,0.0,0.4,13,80,52,1.78,0.72,0.401,1.8,278,4,9,290,0.0,0.018000000000000002,0.215,2.256,1.6,12.722,4.767,2.7310000000000003,1.262,0.0,2.108,0.0,0.0,0.461,0.0,0.0,0.0,0.0,0.0,0.0,0.33,1.375686
375,0.0,93.55,70.0,0.2,0.05,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.004,0.011,0.008,0.004,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,0.13,0.05,0.028,1.1,37,50,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.364498
318,1.8,81.3,57.56,0.1,0.2,0.056,0.08,0.047,0,0,0,0,0,0,0,0,0.001,0.001,0.078,0.003,0,1,1,1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,8,2,0.23,0.04,0.097,1.7,5,80,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.04,0.015,0.004,0.076,0.0,0.0,0.045,0.001,0.0,0.001,0.0,0.0,0.0,16.4,0.4585620000000001
375,2.43,75.03,55.74,1.7,10.4,6.063,3.422,0.33,0,0,0,0,0,0,0,5,0.006999999999999999,0.073,0.256,0.015,0,2,2,2,9.0,0.0,0.0,0.0,0.0,0.08,0.0,1.9,9,50,35,0.99,0.48,0.24,2.0,90,61,20,128,0.0,0.0,0.0,0.0,0.0,0.0,0.01,2.635,3.415,0.024,3.398,0.0,0.0,0.32,0.01,0.0,0.001,0.0,0.0,0.0,11.63,1.11701
456,4.01,71.17,59.69,1.0,17.23,12.015999999999998,2.23,0.26,9,31,31,0,4,0,0,1,0.046,0.103,0.154,0.014,0,4,4,4,16.5,0.18,0.0,0.7,0.4,0.89,0.0,3.6,115,67,20,0.49,0.69,0.147,2.0,124,167,6,64,0.0,0.182,0.093,0.301,0.335,3.951,1.5930000000000002,2.5580000000000003,2.884,0.06,2.148,0.0,0.0,0.231,0.029,0.0,0.0,0.0,0.0,0.0,6.3,2.0223760000000004
456,4.01,71.17,59.69,1.0,17.23,12.015999999999998,2.23,0.26,9,31,31,0,4,0,0,1,0.046,0.103,0.154,0.014,0,4,4,4,16.5,0.18,0.0,0.7,0.4,0.89,0.0,3.6,115,67,20,0.49,0.69,0.147,2.0,124,167,6,64,0.0,0.182,0.093,0.301,0.335,3.951,1.5930000000000002,2.5580000000000003,2.884,0.06,2.148,0.0,0.0,0.231,0.029,0.0,0.0,0.0,0.0,0.0,6.3,1.46975
443,3.2,71.22,57.81,2.9,17.5,11.474,4.6389999999999985,0.514,10,42,42,0,10,0,0,6,0.037000000000000005,0.063,0.218,0.02,0,7,7,7,16.8,0.04,0.0,0.2,0.0,0.39,0.0,3.5,53,75,58,1.2,0.89,0.344,2.5,196,168,30,238,0.0,0.13,0.078,0.046,0.101,0.108,0.362,4.788,5.601,0.063,4.574,0.002,0.0,0.467,0.048,0.0,0.0,0.0,0.0,0.0,7.2,1.3404120000000004
467,8.1,62.7,52.1,2.0,23.0,7.268,10.693,3.98,17,15,15,0,1,0,0,0,0.041,0.312,0.945,0.06,0,9,9,9,37.1,0.36,0.0,0.7,0.0,7.75,0.0,10.9,168,234,72,1.1,1.11,0.25,1.6,325,170,4,29,0.0,0.165,0.081,0.054000000000000006,0.16399999999999998,0.294,0.637,3.516,2.192,0.215,10.315,0.009000000000000001,0.0,3.7,0.261,0.0,0.0,0.0,0.0,0.0,4.5,1.269864
436,4.54,83.15,46.8,3.3,9.51,6.382999999999999,2.012,0.385,6,17,17,0,0,1,0,2,0.041,0.19,0.452,0.024,0,6,7,7,16.6,0.22,0.0,0.2,0.0,2.14,0.0,1.6,76,98,41,1.08,0.95,0.234,3.1,180,46,6,57,0.0,0.1,0.028,0.031,0.069,0.071,0.333,3.298,2.427,0.114,1.7009999999999998,0.0,0.0,0.341,0.034,0.0,0.0,0.0,0.0,0.0,1.97,2.0223760000000004
436,2.6,77.77,66.89,1.5,12.75,8.646,2.373,0.316,5,20,20,0,0,0,0,1,0.034,0.056,0.23,0.015,0,4,4,4,12.2,0.16,0.0,0.2,0.0,0.98,0.0,2.9,54,69,29,0.67,0.55,0.155,1.9,133,194,7,106,0.0,0.21600000000000005,0.078,0.045,0.085,0.093,0.295,3.699,3.911,0.017,2.346,0.001,0.0,0.306,0.01,0.0,0.0,0.0,0.0,0.0,5.8,1.422718
519,13.1,49.7,37.59,4.7,33.5,14.6,12.92,4.33,9,41,41,0,0,0,0,4,0.116,0.174,4.249,0.1,0,51,51,51,47.8,0.53,0.0,0.0,0.0,2.4,0.0,4.0,104,212,96,1.31,2.6,0.544,5.4,502,41,14,145,0.0,0.453,0.03,0.04,0.09,0.09,0.604,6.6960000000000015,5.782,0.091,12.55,0.13699999999999998,0.0,4.222,0.04,0.0,0.0,0.0,0.0,0.0,1.9,1.505024
515,9.57,60.48,50.75,3.7,26.13,10.169,8.086,3.4560000000000004,8,22,22,0,0,0,0,0,0.063,0.106,3.362,0.09,0,55,55,55,37.3,0.32,0.0,0.0,0.0,2.85,0.0,3.0,102,190,69,1.16,1.76,0.505,4.1,347,50,10,108,0.0,0.3,0.108,0.062,0.118,0.129,0.402,4.811,3.91,0.062,7.853,0.131,0.0,3.4360000000000004,0.021,0.0,0.0,0.0,0.0,0.0,2.48,0.8936080000000001
529,10.16,56.89,47.15,4.0,29.32,18.485,4.448,0.542,7,28,28,0,0,0,0,0,0.152,0.07400000000000001,4.329,0.095,0,45,45,45,37.5,0.19,0.0,0.5,0.0,1.26,0.0,5.9,88,191,81,1.06,1.49,0.452,2.8,330,213,6,63,0.0,0.153,0.101,0.626,0.537,6.6110000000000015,2.465,2.954,4.904,0.079,4.314,0.002,0.0,0.515,0.026,0.0,0.0,0.0,0.0,0.0,2.0,0.8936080000000001
522,15.5,47.4,42.22,4.1,33.7,4.678,16.721,10.65,0,0,0,0,0,0,0,0,0.1,0.14,7.9220000000000015,0.153,0,75,75,75,29.4,0.0,0.0,0.0,0.0,4.1,0.0,0.0,78,308,110,0.97,3.94,0.774,4.7,407,156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,3.528,0.752,0.01,16.26,0.495,0.0,10.647,0.002,0.0,0.0,0.0,0.0,0.0,1.6,0.588634875
542,14.84,42.43,36.42,3.8,37.01,16.083,11.281,7.289,1,1,1,0,0,0,0,0,0.32299999999999995,0.204,5.5139999999999985,0.187,0,112,112,112,37.3,0.36,0.0,0.3,0.0,4.36,0.0,5.2,154,256,86,2.14,1.86,0.519,5.8,477,56,0,0,0.0,0.014,0.024,0.373,0.466,7.978,2.845,3.568,0.809,0.006,10.978,0.297,0.0,7.263,0.027000000000000003,0.0,0.0,0.0,0.0,0.0,3.98,1.916554
522,15.5,47.4,42.22,4.1,33.7,4.678,16.721,10.65,0,0,0,0,0,0,0,0,0.1,0.14,7.9220000000000015,0.153,0,75,75,75,29.4,0.0,0.0,0.0,0.0,4.1,0.0,0.0,78,308,110,0.97,3.94,0.774,4.7,407,156,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,3.528,0.752,0.01,16.26,0.495,0.0,10.647,0.002,0.0,0.0,0.0,0.0,0.0,1.6,1.4462339999999998
510,16.26,50.84,44.34,5.5,30.45,5.02,15.077,8.876,0,0,0,0,0,0,0,0,0.049,0.06,8.017999999999999,0.267,0,70,70,70,32.1,0.0,0.0,0.5,0.0,4.03,0.0,0.0,36,230,102,0.9,1.91,0.312,2.2,422,186,0,0,0.0,0.0,0.0,0.0,0.022,0.022,0.022,2.928,0.8140000000000001,0.022,14.634,0.35600000000000004,0.0,8.766,0.022,0.0,0.022,0.0,0.0,0.0,0.85,1.3168959999999998
486,7.57,71.24,51.33,2.5,18.98,4.144,8.064,4.558,12,38,39,0,9,0,0,0,0.134,0.044,2.6460000000000004,0.079,0,46,46,46,13.5,0.01,0.0,0.0,0.0,2.56,0.0,0.4,27,106,42,1.22,0.87,0.254,2.6,168,445,0,0,0.0,0.145,0.09,0.054000000000000006,0.114,0.117,0.342,2.479,0.7709999999999999,0.046,7.8210000000000015,0.197,0.0,4.557,0.001,0.0,0.0,0.0,0.0,0.0,0.7,1.893038
526,13.07,51.12,45.1,3.9,32.45,8.966000000000003,13.765,7.775,7,18,18,0,0,0,0,2,0.104,0.189,5.586,0.117,0,55,55,55,34.6,0.23,0.0,0.0,0.0,2.99,0.0,1.8,112,277,95,1.4,3.43,0.6859999999999999,4.6,396,132,6,64,0.0,0.111,0.031,0.034,0.076,0.079,0.382,5.017,2.948,0.133,13.103,0.342,0.0,7.724,0.039,0.0,0.0,0.0,0.0,0.0,1.57,1.046462
513,10.45,58.59,51.64,2.9,28.36,10.092,11.594,4.869,8,21,21,0,0,0,0,2,0.092,0.177,4.724,0.16699999999999998,0,34,34,35,38.2,0.26,0.0,0.0,0.0,3.36,0.0,2.1,84,190,81,1.45,1.69,0.322,3.2,326,177,7,72,0.0,0.125,0.035,0.039,0.086,0.08900000000000001,0.421,4.5760000000000005,3.506,0.153,10.811,0.203,0.016,4.7189999999999985,0.053,0.0,0.006,0.0,0.0,0.0,0.96,1.269864
